College or Institution,City,State,Deg,AreaofStudy,Method,MajorReqs,Credit,Dept,CourseNo,CourseTitle,KSA,Link
Boston College,Chesnut Hill,MA,MS,Cybersecurity,Online,CORE,3,ADCY,640,Managing Cyber Risk: Mobile Devices and Social Networking,"Course provides an in depth examination of ""The Internet of Things"" (IOT), mobile devices, BYOD, and social networking. It covers endpoint security, including personal and company data separation and mobile device management (MDM). Course also provides an understanding with respect to threats from phishing, baiting, pretexting, hacking, and rogue employees and/or contractors, and covers password policy, employee training, policy design, and security awareness programs.",https://www.bc.edu/content/bc-web/schools/wcas/graduate/masters-programs/ms-cybersecurity.html
Boston College,Chesnut Hill,MA,MS,Cybersecurity,Online,CORE,3,ADCY,645,CYBER Investigations and Digital Forensics,"Course covers forensic investigation, case prioritization, and case management, and addresses procedural documentation, standards of evidence, reporting, and disclosure requirements. The digital forensic portion of the course provides an understanding as to disk imaging, file recovery, trace-back techniques, network analytics, evaluation of metadata, malware, and anti-forensics. Additionally, the course covers the out-sourcing of the investigative function, or part thereof, to third parties, and provides specific case studies, including a practical laboratory project.",https://www.bc.edu/content/bc-web/schools/wcas/graduate/masters-programs/ms-cybersecurity.html
Boston College,Chesnut Hill,MA,MS,Cybersecurity,Online,CORE,3,ADCY,650,"Organizational Effectiveness: Governance, Risk Management, and Compliancy","Organizational Effectiveness: Governance, Risk Management, and Compliancy. Technical proficiency is not enough to manage business risk. Every potential or identified threat cannot be mitigated, and organizations must choose where to focus their often limited resources to support business goals. This course focuses on Governance, Risk and Compliance (GRC) as an organizational capability that all organizations require in today's complex world. Topics include understanding the business context of key stakeholders, corporate culture, and organizational risks. Students will understand how GRC capabilities such as enterprise risk management (ERM), compliance management (SOX, ISO, PCI, NIST, etc.) and policy management should work together to build a cohesive strategy within the business context. Students will learn about GRC technology and GRC program management required to support and grow GRC capabilities. Lastly, students will hear from guest lecturers about the roles and responsibilities of the Board of Directors, Risk/Audit Governance Committees, Chief Executives (Chief Information Security Officer (CISO), Chief Risk Officer (CRO), Chief Security Officer (CSO), etc.) and how they rely on GRC capabilities to support the business.",https://www.bc.edu/content/bc-web/schools/wcas/graduate/masters-programs/ms-cybersecurity.html
Boston College,Chesnut Hill,MA,MS,Cybersecurity,Online,CORE,3,ADCY,660,Cybersecurity: The Role of the CISO,"Course provides guidance and the necessary skills to lead, design, and frame a business case for investment. Course outlines cost-benefit analysis and return-on-investment (ROI) by utilizing incident analysis, threat, and residual vulnerability analyses to determine and quantify the underlying business parameters. Course also addresses supporting techniques, including benchmarking and normalization, to enable data-based decision-making. Additionally, the course covers executive dashboard design, security metrics, key performance indicators (KPIs), graphics, illustrative techniques, business reach-out, and leadership engagement.",https://www.bc.edu/content/bc-web/schools/wcas/graduate/masters-programs/ms-cybersecurity.html
Boston College,Chesnut Hill,MA,MS,Cybersecurity,Online,CORE,3,ADCY,663,Cyber Crime,"Our increasingly digital world has led to a wealth of opportunities for cybercriminals and other bad actors. This class, taught by a current and former federal prosecutor, will provide an in-depth examination of cybercrime, including the federal statutes implicated in computer hacking and other computer-based crimes, such as network attacks, identity and data theft, and cyberstalking. Through illustrative case studies, students will learn how federal law enforcement investigates and prosecutes cybercrime, starting with the collection of digital evidence and proceeding through trial and sentencing. The course will highlight the investigative tools law enforcement uses as well as the current challenges law enforcement faces in prosecuting cybercriminals. We will examine legal, procedural, and policy issues surrounding the search and seizure of digital evidence. The class will incorporate guest speakers from government organizations and other stakeholders in the cybersecurity arena.",https://www.bc.edu/content/bc-web/schools/wcas/graduate/masters-programs/ms-cybersecurity.html
Boston College,Chesnut Hill,MA,MS,Cybersecurity,Online,CORE,3,ADCY,665,Role of Intelligence: Enabling Proactive Security,"Course addresses internal and external intelligence sources, including intrusion detection, log analysis, data mining, M&A due diligence, HUMINT, and the role of an Information Security Operations Center (ISOC). From an external perspective, the course covers information gathering, intelligence feeds/sources, and fusion centers as well as the automation, filtering, validation, analysis, and dissemination of intelligence. The course also provides an understanding as to technical countermeasures (e.g., sandboxes, honeypots), and addresses the roles of DHS, FBI, NSA, and DOD.",https://www.bc.edu/content/bc-web/schools/wcas/graduate/masters-programs/ms-cybersecurity.html
Columbus State University,Columbus ,GA,MS,Cybersecurity,Online,CORE,3,CPSC,6157,Network and Cloud Management,"This course is specifically designed to focus on the protocols, skills and tools needed to support the development and delivery of advanced network and cloud services over the Internet. This graduate-level course is also focused on mastering technical details in a number of areas of advanced networking through reading and hands-on activities of important research topics in the field. The topics covered in this course include 1) network and cloud basics; 2) protocols; 3) network and cloud security; 4) mobile computing; 5) software-defined networking; 6) network and cloud management; 7) data center management; 8) big data analytics and cloud.",https://catalog.columbusstate.edu/academic-units/business/computer-science/cybersecurity-management-ms/#programofstudytext
Columbus State University,Columbus ,GA,MS,Cybersecurity,Online,CORE,3,CPSC,6159,Cyber Investigations and Crisis Management,"The course focuses on the role of computer forensics and the methods used in the investigation of computer crimes. The course explains the need for proper investigation and illustrates the process of locating, handling, and processing computer evidence.",https://catalog.columbusstate.edu/academic-units/business/computer-science/cybersecurity-management-ms/#programofstudytext
Columbus State University,Columbus ,GA,MS,Cybersecurity,Online,CORE,3,CPSC,6167,Cybersecurity Risk Management,"This course focuses on the risk analysis component of cybersecurity management. It provides detailed coverage of contemporary frameworks and processes related to managing risk. Also, it involves enumerating organization's resources and prioritizing their protection based on probability of threat and subsequent damage. Reporting security breaches to management, and providing steps to mitigate threats and implement future controls will be an integral part of this course.",https://catalog.columbusstate.edu/academic-units/business/computer-science/cybersecurity-management-ms/#programofstudytext
Columbus State University,Columbus ,GA,MS,Cybersecurity,Online,CORE,3,CSMT,6222,Foundation of Cybersecurity Policy and Management,This course provides students with an introduction to information security policies. Students will be introduced to sociological and psychological issues in policy implementation in general and then provided a focused dialogue on information security specific policies. The class discusses the entire lifecycle of policy creation and enactment and presents the students with issue specific policies in different domains of security. The structure of the policy is also discussed to assist the students design and modify policies. Several examples from different domains are incorporated in the curriculum to assist the students learn in context of real life situations.,https://catalog.columbusstate.edu/academic-units/business/computer-science/cybersecurity-management-ms/#programofstudytext
Columbus State University,Columbus ,GA,MS,Cybersecurity,Online,CORE,3,CSMT,6223,Enterprise Information Security,"This course provides an in-depth study of security issues in computer systems, networks, and applications for corporations. Application level security focuses on various security policies; network security; and supply chain security. Internet and intranet topics include security in firewalls, web servers, databases and mail servers, encryption, and authentication.",https://catalog.columbusstate.edu/academic-units/business/computer-science/cybersecurity-management-ms/#programofstudytext
Columbus State University,Columbus ,GA,MS,Cybersecurity,Online,CORE,3,CSMT,6226,Cloud Computing Security,"This course focuses on the security concerns and countermeasures in a cloud environment. Topics include an overview of cloud computing and virtualization, the critical technology underpinning cloud computing, necessary foundation for threats in cloud computing, access control, identity management, account and service hijacking, secure APIs, malware, regulatory compliance, forensics, and secure computing in the cloud.",https://catalog.columbusstate.edu/academic-units/business/computer-science/cybersecurity-management-ms/#programofstudytext
Columbus State University,Columbus ,GA,MS,Cybersecurity,Online,CORE,3,CSMT,6228,Global Security,"This course provides an in-depth study of cybersecurity from a global perspective. Topics include cyber-terrorism, cybercrime, and cyber-warfare; the international legal environment; nation- and region-specific norms regarding privacy and intellectual property; international standard setting; effects on trade (including offshore outsourcing); and opportunities for international cooperation.",https://catalog.columbusstate.edu/academic-units/business/computer-science/cybersecurity-management-ms/#programofstudytext
Farley Dickinson Universoty,Madison,NJ,MS,Cybersecurity and Information Assurance,Online,CORE,3,CSCI,6638,Operating Systems,"An introduction to the fundamental principles of operating systems in terms of resource management and machine virtualization. Topics include system services, process management, synchronization, threads, CPU scheduling, memory, device, and file management, and security.",https://portal.fdu.edu/cgi-bin/course.pl?code=CSCI6638
Farley Dickinson Universoty,Madison,NJ,MS,Cybersecurity and Information Assurance,Online,CORE,3,CSCI,6731,Computer Networks,"Introduction to the theory and practice of computer networking. Protocol design and analysis. Topics include layered protocol architectures, packet and circuit switching, multiplexing, routing, congestion and flow control, error control, sequencing, addressing, and performance analysis. Examples from current data networks.",https://portal.fdu.edu/cgi-bin/course.pl?code=CSCI6731
Farley Dickinson Universoty,Madison,NJ,MS,Cybersecurity and Information Assurance,Online,CORE,3,CSCI,6738,Cybersecurity,"This course presents an introduction to the application and management of mechanisms for cybersecurity and information assurance in computing, communication, and organizational systems. Projects are structured to assist in the use of analytical skills in developing policies and assessing threats and vulnerabilities. Topics include malware and social engineering, vulnerability assessments, network security, authentication, intrusion detection, basic cryptography, data obfuscation, and network forensics.",https://portal.fdu.edu/cgi-bin/course.pl?code=CSCI6738
Farley Dickinson Universoty,Madison,NJ,MS,Cybersecurity and Information Assurance,Online,CORE,3,CSCI,6740,Applied Cryptography,"Students will study the architecture and software of the IBM Series I & Z computers (Mainframe), which includes the hardware, middleware, system and application software, and interfaces to other systems and software products. Students will also study the security and network communications capabilities of the SERIES I & Z computers. Special emphasis is placed on the control language, unique file system, application programming languages, and data management services.",https://portal.fdu.edu/cgi-bin/course.pl?code=CSCI6740
Farley Dickinson Universoty,Madison,NJ,MS,Cybersecurity and Information Assurance,Online,CORE,3,CSCI,6870,Penetration Test/Vulnerability Analysis,"The Course provides an overview of system vulnerabilities and methods of discovering ways of exploiting vulnerabilities to gain access to a system. Topics include identifying flaws and vulnerabilities, vulnerability-assessment tools, vulnerability scanning, exploiting scanner findings, web application penetration testing, network privilege escalation, social engineering attacks, patch management, configuration management. Projects on planning, organizing and performing penetration testing on a simple network will be pursued.",https://portal.fdu.edu/cgi-bin/course.pl?code=CSCI6870
James Madison University,Harrisonburg,VA,MS,Computer Science: Information Security Concentration,Online,CORE,3,CS,523,"Ethics, Law and Policy in Cyberspace","Study of ethical issues, legal resources and recourses, and policy implications inherent in our evolving online society. Provides an overview of the ethical challenges faced by individuals and organizations in the information age. Introduces the complex and dynamic state of the law as it applies to behavior in cyberspace.",https://catalog.jmu.edu/preview_program.php?catoid=47&poid=20214&returnto=2426
James Madison University,Harrisonburg,VA,MS,Computer Science: Information Security Concentration,Online,CORE,3,CS,531,Secure Programming,A survey of concepts related to secure and rugged programming. Continues both the theoretical foundations of secure and rugged programming and various issues that arise in practice. Some language-specific and platform-specific issues are addressed.,https://catalog.jmu.edu/preview_program.php?catoid=47&poid=20214&returnto=2427
James Madison University,Harrisonburg,VA,MS,Computer Science: Information Security Concentration,Online,CORE,3,CS,550,Operating Systems,"Concepts and principles of multiple-user operating systems. Memory, CPU, I/O device allocation, scheduling and security. Memory hierarchies, performance evaluation, analytic models, simulation, concurrent programming and parallel processors. Completion of a student project is a significant part of the course",https://catalog.jmu.edu/preview_program.php?catoid=47&poid=20214&returnto=2428
James Madison University,Harrisonburg,VA,MS,Computer Science: Information Security Concentration,Online,CORE,3,CS,559,Computer Security,"Computer security is one of the three traditional branches of information security. It studies the security of digital data within a computer system, either stand-alone or networked, and the control of the computer system. Basic computer security building blocks include entity authentication, access control (including discretionary access control and mandatory access control [MAC]), MAC-based security models, formal methods, security development and evaluation, security auditing, and database access control.",https://catalog.jmu.edu/preview_program.php?catoid=47&poid=20214&returnto=2429
James Madison University,Harrisonburg,VA,MS,Computer Science: Information Security Concentration,Online,CORE,3,CS,610,Network and Security,"Fundamental concepts, principles, and practical networking and internetworking issues relevant to the design, analysis and implementation of enterprise-level trusted networked information systems. Topics include networking and security architectures, techniques and protocols at the various layers of the Internet model.",https://catalog.jmu.edu/preview_program.php?catoid=47&poid=20214&returnto=2430
James Madison University,Harrisonburg,VA,MS,Computer Science: Information Security Concentration,Online,CORE,3,CS,627,Cryptography: Algorithms and Applications,"Cryptographic techniques to achieve confidentiality, integrity, authentication and non-repudiation are examined. The underlying mathematical concepts are introduced. Topics to be covered include symmetric and public key encryption, hashing, digital signatures, cryptographic protocols and other recent developments in the field",https://catalog.jmu.edu/preview_program.php?catoid=47&poid=20214&returnto=2431
James Madison University,Harrisonburg,VA,MS,Computer Science: Information Security Concentration,Online,CORE,3,CS,633,Computer Forensics,"This course teaches how to perform computer crime investigations. The course covers the recovery and analysis of digital evidence, addressing legal and technical issues. Forensic examination of Windows and Unix systems are used to illustrate typical investigative processes.",https://catalog.jmu.edu/preview_program.php?catoid=47&poid=20214&returnto=2432
James Madison University,Harrisonburg,VA,MS,Computer Science: Information Security Concentration,Online,CORE,3,CS,635,Secure Network Operations,"Standard network security techniques for monitoring and maintaining an organization’s internal and external networks. Students will learn how to detect network-based attacks, diagnose an attacker’s intent, and respond to and recover from intrusions",https://catalog.jmu.edu/preview_program.php?catoid=47&poid=20214&returnto=2433
James Madison University,Harrisonburg,VA,MS,Computer Science: Information Security Concentration,Online,CORE,3,CS,660,Advance Network Security,"This is a project-based course. Students will learn advanced network security concepts, conduct information security research and apply what they have learned throughout the information security master’s program to better secure critical information infrastructure",https://catalog.jmu.edu/preview_program.php?catoid=47&poid=20214&returnto=2434
Kennesaw State University,Kennesaw ,GA,MS,Cybersecurity,Online,CORE,3,CYBR,7000,"Cyber Law, Policy, and Enforcement","This course introduces students to cybercrime, including its enactment and legal enforcement. The course examines United States and international law and policy regarding cybercrime from both civil and criminal perspectives. The course also examines the extent of and limitations on cybercrime professionals’ abilities and authorities to ensure enforcement operations comply with U.S. and international law, regulations, directives, and policies. Ethical considerations of privacy and surveillance are also discussed.",http://catalog.kennesaw.edu/content.php?filter%5B27%5D=CYBR&filter%5B29%5D=7000&filter%5Bcourse_type%5D=-1&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=55&expand=&navoid=4084&search_database=Filter#acalog_template_course_filter
Kennesaw State University,Kennesaw ,GA,MS,Cybersecurity,Online,CORE,3,CYBR,7050,"Cybercrime Detection, Analysis, and Forensics","This course introduces the concepts and technologies of digital forensics and analysis for the detection, investigation, and prevention of cybercrime. Techniques and tools for collecting, processing, and preserving digital evidence are presented. Reporting the results of digital forensic findings is also stressed.",http://catalog.kennesaw.edu/content.php?filter%5B27%5D=CYBR&filter%5B29%5D=7050&filter%5Bcourse_type%5D=-1&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=55&expand=&navoid=4084&search_database=Filter#acalog_template_course_filter
Kennesaw State University,Kennesaw ,GA,MS,Cybersecurity,Online,CORE,3,CYBR,7100,Secure Application Development,"This course will cover the basics of software security. Students will develop an understanding of malicious program development, detection of software vulnerabilities and how to patch and avoid such vulnerabilities towards building secure software. The course will provide hands-on assignments and projects for malware analysis.",http://catalog.kennesaw.edu/content.php?filter%5B27%5D=CYBR&filter%5B29%5D=7100&filter%5Bcourse_type%5D=-1&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=55&expand=&navoid=4084&search_database=Filter#acalog_template_course_filter
Kennesaw State University,Kennesaw ,GA,MS,Cybersecurity,Online,CORE,3,CYBR,7200,Securing Enterprise Infrastructure,"This course covers the major issues surrounding the use of penetration testing to assess and secure network and infrastructure. Topics include ethical hacking, vulnerability discovery and risk analysis, attacks on network and infrastructure, exploitation of vulnerabilities, penetration testing methods and tools to secure systems against cyber-attacks.",http://catalog.kennesaw.edu/content.php?filter%5B27%5D=CYBR&filter%5B29%5D=7100&filter%5Bcourse_type%5D=-1&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=55&expand=&navoid=4084&search_database=Filter#acalog_template_course_filter
Kennesaw State University,Kennesaw ,GA,MS,Cybersecurity,Online,CORE,3,CYBR,7220,Mobile and Cloud Computing Security,"This course covers concepts, methodologies and technologies in securing mobile networks and cloud computing environments. Topics may include the mobile network architecture and security protocols, service and deployment models for cloud computing, security issues and solutions from both client and service provider perspectives, and current trends in the field of mobile and cloud computing.",http://catalog.kennesaw.edu/content.php?filter%5B27%5D=CYBR&filter%5B29%5D=7220&filter%5Bcourse_type%5D=-1&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=55&expand=&navoid=4084&search_database=Filter#acalog_template_course_filter
Kennesaw State University,Kennesaw ,GA,MS,Cybersecurity,Online,CORE,3,CYBR,7240,Cyber Analytics and Intelligence,"This course covers the evaluations and applications of contemporary machine learning techniques in the cybersecurity field. Topics may include overview of popular machine learning algorithms, application areas of machine learning in cybersecurity, vulnerability and risk assessment using machine learning techniques, and development of machine learning based solution to mitigate cyber threats and risks and for informative decision making.",http://catalog.kennesaw.edu/content.php?filter%5B27%5D=CYBR&filter%5B29%5D=7240&filter%5Bcourse_type%5D=-1&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=55&expand=&navoid=4084&search_database=Filter#acalog_template_course_filter
Kennesaw State University,Kennesaw ,GA,MS,Cybersecurity,Online,CORE,3,CYBR,7300,Management of Cybersecurity,"This course will provide an overview of the roles and responsibilities associated with administration of a cybersecurity program including the role and composition of cybersecurity planning, development of cybersecurity policy, and the specification and conduct of an effective risk management program. The course also presents techniques, methodologies and best practices associated with developing and operating cybersecurity programs, staffing cybersecurity roles, and integrating cybersecurity efforts into the overall organizational strategy.",http://catalog.kennesaw.edu/content.php?filter%5B27%5D=CYBR&filter%5B29%5D=7300&filter%5Bcourse_type%5D=-1&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=55&expand=&navoid=4084&search_database=Filter#acalog_template_course_filter
Kennesaw State University,Kennesaw ,GA,MS,Cybersecurity,Online,CORE,3,CYBR,7350,Contingency Planning for Cybersecurity,"This course will provide a detailed investigation of the specialized planning and functions associated with non-normal business operations. The class examines the roles, responsibilities and plans associated with the organization’s response to incidents, disasters and other challenges to business continuity. The course also provides techniques, methodologies and best practices associated with developing and operating contingency programs and best practices in preparing for, responding to, and recovering from current cybersecurity threats and attacks.",http://catalog.kennesaw.edu/content.php?filter%5B27%5D=CYBR&filter%5B29%5D=7350&filter%5Bcourse_type%5D=-1&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=55&expand=&navoid=4084&search_database=Filter#acalog_template_course_filter
Kennesaw State University,Kennesaw ,GA,MS,Cybersecurity,Online,CORE,3,CYBR,7400,Introductions to Cryptography and its Applications,"This course covers essential cryptographic technologies that can be utilized to guarantee the security of familiar applications such as file systems, computer systems, networks, Internet, email systems, as well as World Wide Web. The essential cryptographic technologies include authentication, encryption, private and public key crypto systems, and so forth. In addition, security analysis including assessing and identifying risks, defining security requirements, and ethical issues will be covered.",http://catalog.kennesaw.edu/content.php?filter%5B27%5D=CYBR&filter%5B29%5D=7400&filter%5Bcourse_type%5D=-1&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=55&expand=&navoid=4084&search_database=Filter#acalog_template_course_filter
LaSalle University,Philadelphia,PA,MS,Cybersecurity,Online,CORE,3,CYB,540,Network Theory  ,"Lecture/theory course considers the current methods, practices, and standards used to enable communication on computer and voice networks. This includes a study of the physical layers, architectural layers, design, operation, management, and ISO standards, with particular and telephony technologies. Both local and wide area networks are examined.",https://www.lasalle.edu/catalog/graduate/masters/cybersecurity/#ftoc-course-descriptions
LaSalle University,Philadelphia,PA,MS,Cybersecurity,Online,CORE,3,CYB,604,The Computer and Internet Fraud,"Computers have made organizations easier to run. All accounting information, inventory records, customer data, and intellectual property that an organization possesses is contained somewhere in an electronic file. As such, these electronic files are vulnerable to attacks from both employees and outsiders from around the world. This course will provide the student with an understanding of how computer fraud and manipulation is accomplished and what security measures should be instituted to prevent it.",https://www.lasalle.edu/catalog/graduate/masters/cybersecurity/#ftoc-course-descriptions
LaSalle University,Philadelphia,PA,MS,Cybersecurity,Online,CORE,3,CYB,612,"Ethics, Issues, and Government Regulations","This course considers privacy both on- and off-line; legal background of intellectual property and e-mail; ethics and codes of ethics; effects of computers on work and society; and responsibilities and risks of computing, including topics such as accuracy of information, e-waste, and multitasking. This course includes an examination of government policies and regulations related to data security and information assurance.",https://www.lasalle.edu/catalog/graduate/masters/cybersecurity/#ftoc-course-descriptions
LaSalle University,Philadelphia,PA,MS,Cybersecurity,Online,CORE,3,CYB,628,"Cybercrime, Cyber Warfare and Cyber Espionage","This course introduces students to the differences between cybercrime, cyber espionage, and cyber warfare by discussing the relationship of cyber intrusions and cybersecurity to nations, businesses, society, and people. Students will use case studies to analyze the threats, vulnerabilities and risks present in these environments, and develop strategies to reduce the breaches and mitigate the damages.",https://www.lasalle.edu/catalog/graduate/masters/cybersecurity/#ftoc-course-descriptions
LaSalle University,Philadelphia,PA,MS,Cybersecurity,Online,CORE,3,CYB,644,Information Security,"This course explores all aspects of computing and communications security, including policy, authentication, authorization, administration, and business resumption planning. It examines key security technologies, such as encryption, firewalls, public-key infrastructures, smart cards, and related technologies that support the development of an overall security architecture. Coursework includes plans for developing and implementing a technology security strategy focused on business needs.",https://www.lasalle.edu/catalog/graduate/masters/cybersecurity/#ftoc-course-descriptions
LaSalle University,Philadelphia,PA,MS,Cybersecurity,Online,CORE,3,CYB,648,Secure Software Development,"This course will provide an overview of current software development methodologies and examine strategies to integrate security into all phases of the lifecycle. By examining current software vulnerabilities, students will develop secure coding guidelines, and strategies for static code analysis; they will create secure testing plans to mitigate security failures.  The course will examine language specific vulnerabilities, input validation and threat modeling.",https://www.lasalle.edu/catalog/graduate/masters/cybersecurity/#ftoc-course-descriptions
LaSalle University,Philadelphia,PA,MS,Cybersecurity,Online,CORE,3,CYB,652,Computer Digital Forensics,"This course examines techniques used to conduct computer crime investigations and gather probative evidence to secure a conviction under state and federal laws. Students will simulate a computer forensic investigation: developing an investigation plan, securing the crime scene, analyzing evidence, preparing the case for court, and testifying in a moot court situation.",https://www.lasalle.edu/catalog/graduate/masters/cybersecurity/#ftoc-course-descriptions
LaSalle University,Philadelphia,PA,MS,Cybersecurity,Online,CORE,3,CYB,668,Computer and Network Security,"Students will study and implement basic computer and network security strategies on Window and Linux networks. Students examine and analyze network traffic, including investigating wireless transmission, install firewalls and define Internet Protocol Security Controls (IPSEC). Labs include system hardening, dissecting network packet structure and creating encryption formats; managing authentication and access controls. Students study implementing a public key infrastructure and best strategies for using intrusion detection systems.",https://www.lasalle.edu/catalog/graduate/masters/cybersecurity/#ftoc-course-descriptions
Pace University,New York City,NY,MS,Cybersecurity,Online,CORE,3,CYS,611,Introduction to Cybersecurity,"This course is to introduce the fundamental concepts in cybersecurity. The course will first introduce the vulnerabilities of computer systems and networks and then lead students to understand the fundamental principles in security using cases and examples. Various risk management strategies for organizations will then be introduced. In addition, the course will introduce methods to identify the potential threats from inside and outside of an organization and to deploy security technologies to mitigate the threats. Privacy, ethical, and legal issues related to cybersecurity will be discussed. Students will gain hand-on experience by investigating security problems through laboratory exercises.",https://online.pace.edu/graduate-programs/ms-in-cybersecurity/curriculum/
Pace University,New York City,NY,MS,Cybersecurity,Online,CORE,3,CYS,613,Operations Systems: Theory and Administration,"Operating systems (OS) provide the platform on which running software acquires and uses computing resources. OS are responsible for working with the underlying hardware to provide the baseline security capabilities of a system. Understanding the underlying theory of operating system design is critical to cybersecurity as operating systems control the operation of a computer and the allocation of associated resources. This course is to provide students with an understanding of the roles of an operating system, its basic functions, and the services it provides. Through lab exercises, this class will also identify the key issues and functions in administering a Linux operating system.",https://online.pace.edu/graduate-programs/ms-in-cybersecurity/curriculum/
Pace University,New York City,NY,MS,Cybersecurity,Online,CORE,3,CYS,621,Information Security Management,"This course introduces students to methods and practices to develop policies and plans for managing personnel, systems, and processes related to information security in an organization. This course will first introduce methods to identify information assets, prioritize threats to information assets, and define an information security strategy and architecture. The course will then introduce methods and practices to develop system specific plans against various threats. Most importantly, students will learn about legal and public relations implications of security and privacy issues. Last but not the least, the course will present a disaster recovery plan for recovery of information assets after cybersecurity incidents.",https://online.pace.edu/graduate-programs/ms-in-cybersecurity/curriculum/
Pace University,New York City,NY,MS,Cybersecurity,Online,CORE,3,CYS,623,Network Security and Defense,"This course will introduce the students to an overall view of network security and the latest defense techniques and strategies known in the enterprise. Starting with understanding network elements and architecture to how to identify and understand the different vectors of attacks on a network. This includes sampling forensics and understanding the new concept of threat intelligence. Students will understand risk assessment and risk management for different components of the network and the impact of the different kinds of threats and attacks. In addition, the course will elaborate on the essentials of how to design, architect a secure enterprise network and how to define security policies, and how-to police it using intrusion detection/prevention systems. The course is mainly hands-on from examining network security, learning how to attack a network, and learning how to defend it. Policy design and enforcement lab as well as IDS/IPS setup and configuration.",https://online.pace.edu/graduate-programs/ms-in-cybersecurity/curriculum/
Pace University,New York City,NY,MS,Cybersecurity,Online,CORE,3,CYS,625,Ethical Hacking and Penetration Testing,"This course will introduce students to cybersecurity operations, which includes understanding of cyberspace in the enterprise. Ethical hacking and penetration testing are at the center of cybersecurity operations. Common vulnerabilities and threats to web applications whether from the front-end (browser side) or the back-end (server-side). All aspects of penetration testing and how to use it in order examine the security of online operation. The importance of data security and the different attacks on databases. Also, the course will illustrate the use of identity and access management to enforce security and governance. This is a hands-on class, as it will use secure VPN to teach the students about the different topics in a lab environment. In addition, students will use the arsenal of offensive security tools that come with Kali Linux to apply and examine the topics taught in class.",https://online.pace.edu/graduate-programs/ms-in-cybersecurity/curriculum/
Penn State University,University Park,PA,MS,Cybersecurity Analytics and Operations,Online,CORE,3,INSC,561,Web Security and Privacy,A web-centric look at the latest techniques and practices in computer security as they apply to the Internet.,https://www.worldcampus.psu.edu/degrees-and-certificates/penn-state-online-cybersecurity-analytics-and-operations-masters-degree/courses
Penn State University,University Park,PA,MS,Cybersecurity Analytics and Operations,Online,CORE,3,IST,451,Network Security,"Fundamental issues and concepts of network security, network security technologies and protocols, and emerging technologies in network security.",https://www.worldcampus.psu.edu/degrees-and-certificates/penn-state-online-cybersecurity-analytics-and-operations-masters-degree/courses
Penn State University,University Park,PA,MS,Cybersecurity Analytics and Operations,Online,CORE,3,IST,456,Information Security Management,"Contemporary Security Issues; security management processes, architecture and models; risk analysis and management; security planning, analysis and safeguards; security policies development and administration; contingency planning, incidence handling and response; and security standards and certification processes.",https://www.worldcampus.psu.edu/degrees-and-certificates/penn-state-online-cybersecurity-analytics-and-operations-masters-degree/courses
Penn State University,University Park,PA,MS,Cybersecurity Analytics and Operations,Online,CORE,3,IST,554,Network Management and Security,"Essential skills and knowledge for effectively utilizing networks and Internet technologies to facilitate, manage, and secure data communications and applications.",https://www.worldcampus.psu.edu/degrees-and-certificates/penn-state-online-cybersecurity-analytics-and-operations-masters-degree/courses
Penn State University,University Park,PA,MS,Cybersecurity Analytics and Operations,Online,CORE,3,IST,543,Foundations of Software Security,This course teaches the principles and practice of software security. The course gives an overview of the foundations of computation models and languages,https://www.worldcampus.psu.edu/degrees-and-certificates/penn-state-online-cybersecurity-analytics-and-operations-masters-degree/courses
Penn State University,University Park,PA,MS,Cybersecurity Analytics and Operations,Online,CORE,3,IST,820,Cybersecurity Analytics,"This course provides theoretical and applied foundations of fundamentals of network security, data sources, data collection techniques and tools, cybersecurity analytics infrastructure, machine learning and data mining, network forensics, anomaly and malware detection, security data visualization, and security dashboard design and implementation.",https://www.worldcampus.psu.edu/degrees-and-certificates/penn-state-online-cybersecurity-analytics-and-operations-masters-degree/courses
Purdue University,Indianapolis,IN,MS,Cybersecurity,Online,CORE,3,IT,537,Introduction to Cybersecurity,"This course provides an overview of cybersecurity concepts including data confidentiality, integrity, and availability, and an understanding of systems and applications software necessary for foundational understanding of cybersecurity. You will examine methods for network situational awareness and dynamic decision-making for predicting and assessing the impact of various cyberattacks. Aspects of cyber-strong organizational structures and mitigation are emphasized. The course will also cover various risk assessment methodologies necessary for understanding cyber risk, organizational preparedness and gap areas, and identifying improvement processes for an organization's decision makers.",https://catalog.purdueglobal.edu/graduate/business-information-technology/cybersecurity-management-ms/#degreeplantext
